,STORY_ID,PROLIFIC_PID,Empathy_Reasons
681,568,5975ea651a800200011cd0f7,"2,4,5,10,12"
682,1250,5d1b7ca2ebfae6001a9e4401,"3,4,6,7,8,9,10,12"
683,786,5f58c306ee03f104eb88bae3,"2,3,6,7,8,9,12"
684,1228,613bae70cab01ced932e5e9f,"1,2,3,10,11,13"
685,1459,5b14972be9270900013c6052,"3,6,8,9"
686,211,5d404c6a584cc80017e81001,"2,3,4,6,7,9,12"
687,1591,5ea0926c166d23074a737a87,"8,9"
688,48,62e2b5712f1bcd652ce6bff8,"4,10,13"
689,1792,654a48a508808ebb99e5a661,"6,8,9,12"
690,1309,5d95dfca33f8930017e85486,"2,4,12"
691,619,614721cb6d8ce56e9e7aff9d,"9,10"
692,420,613129fdf8f6b04c9a7a2429,"5,10,12,13"
693,1752,62b055a21e169809861b173d,"2,10,12"
694,850,59e50a7ce75b450001a6917e,"2,3,4,5,6,7,8,9,10,11,12"
695,1339,5c546c0cb7cf140001d331b8,"3,9,12"
696,1537,63e5435b1baaf8b68e112011,"2,3,6,12"
697,210,629f470832dba055c9d39800,"1,9,12,13"
698,1986,59724cec2a5a780001dda979,"1,2,8"
699,216,6130b84161973fc948a2f30f,"3,12"
700,561,6540f44a166b8f23ea6e6c33,9
701,1205,5f8d88be68198208a829cd5f,"4,11"
702,1487,5b9110223366db0001157e7d,"2,3,4,5,6,7,8,9"
703,354,6367a419abcaa926188b4cbd,10
704,966,572897d52865c40008423b21,"2,4"
705,52,5cc5c31a89c84a0001377a39,"2,4,5,6,8,9,10,11,12"
706,,614ae916cbcaa6672b64cb04,"2,3,6,8,10"
707,409,64842455e8ac69503a5c65f0,"1,2,3,4,6,7,8,9,10,11,12,13"
708,370,5ff0cfe8bbdf7f4b85bdf6bd,"1,4"
709,974,5dd005a9eb39730fc834988f,"3,7,8,13"
710,786,59d4b084115096000190dbce,"1,3,4,5,6,7,9,10,13"
711,656,652be9f9d752bd810dc7d243,"3,7,9,13"
712,1272,5aa04de4dbdb470001ef1dd5,"4,8,13"
713,1651,5e99b08a24927e000a418025,"3,4,11,12"
714,233,5dc96f42c4c14f68ce199e00,"4,6,7,9,10"
715,433,5c5432c098016d0001541ef7,"6,7,8,10"
716,723,5d378e7456b5f3001932750e,"7,9"
717,1997,652c23ad28f2f3506085a1c2,12
718,1651,59d9cea2e2762800015eb791,"1,3,4,12"
719,395,65aa8b1b46af6e5c652bb438,8
720,1789,5ea051f6ef1e88000bbae035,"4,6,8,9,11,12"
721,1412,5eeb85067c83c6318a1dd2d3,"2,3,4,8,9,12"
722,1081,5918774ba391f200011b281f,"5,9,12"
723,631,63f8cfe9066417fe2afb98aa,1
724,1710,5ccdf9035bcd0800188417d3,"8,9,10"
725,,5f58a4009e4e760112ac30d7,"2,4,7,9,12"
726,228,608195d5c0200b6b1dd9c497,"4,9,10,13"
727,1260,589c431f0da7f10001de7407,9
728,375,5e8c9a9a04c1c2039757093f,"1,4,9,11"
729,1250,5ef0e873ba594769fa910258,"8,12"
730,1072,63ecee1635eb8a06dda727c4,"3,5,7,8,9"
731,146,5eab2dbd0c7a950efa32c3dc,"9,10,12"
732,228,6071a56c1ba717f81e785bf2,"5,9,11,12"
733,1988,5ea16cb48366db01843ff38b,"3,6,7,11"
734,135,5f7bfb7947a8901eadd910df,10
735,405,65d33147428093f41fb2469c,"6,7,9,12,13"
736,927,5ddd5bb741fb3fcc3bd3b76d,"2,4,6,8,10"
737,485,655f5d39518bf272b6d96e9d,"3,8,9"
738,1150,660eb60b18e5d476791edb62,"9,10,12"
739,1267,5ae59bec7edeb000014a828c,"2,4,6,7,8,12"
740,622,6612b1ce09ba85fa59f263d7,"2,5"
741,787,57d49e756c447e00011690d0,"4,8,9,11,12"
742,443,5f70576bb22a006197aea6de,"9,10"
743,1038,5ea31e2cfe333e274552c8d6,"2,9,11"
744,1856,5de54842a7cb240cb3c34933,"3,4,5,6,7,8,9,13"
745,1787,5da9004b56cd5d001304185e,"2,4,9,10,11,12,13"
746,410,5ceac2dd06aa230001363420,"4,5,7,13"
747,741,5f43f7980ce1236cd3d256e5,"10,11,13"
748,1247,65995e16bdbcee787c8ffc8c,9
749,1806,5f4e4800ac8a90b430ef4cdc,"3,4,6,8,9,10,13"
750,1092,640ce3e5772a5a2776ccddb5,"2,10,12"
751,773,5c4c13bed3a5e30001830fb0,"2,13"
752,430,5a8351038fe2dc000105efb4,"3,7,8,9,10,12"
753,331,60ddb9501708b858e5d34ff5,"3,8,9,11,12,13"
754,130,60fa93fbfdc79bdd5b652c92,"1,3,4,9"
755,308,62850a124de32f71f54a8aec,"9,10"
756,429,65412a1e33be6763f5c949fa,"5,7,9,10"
757,1143,65a2a75121e5c36aa719a3fd,"3,7,8"
758,609,5ee900c32d869d0e243524df,"1,2,5,7,9"
759,1363,62909d7551844220ac3125a5,"3,5,7,9,13"
760,187,5e4a05ec5ea85e47332d4494,"5,8,9"
761,1234,5ea15f2e173fb7000932a6ff,"2,9,10,11"
762,464,5c41be1e5f31a300012da676,"2,4,6,9,10"
763,681,615d82afb66c6eada869754a,"1,2,3,4,5,6,7,9,10,11,12,13"
764,432,5e9ffcf4db51941ad78e04f3,"4,6,9,10,11"
765,696,5f160514e2a4062d2a0ded58,9
766,208,5bad47432b86390001ccda32,"2,5,7,8,9,11,13"
767,1380,63eb40d166f9bdd106b74cfc,"4,6,9,13"
768,32,651c5cae477bab2b0cc107c2,5
769,677,5eacb65b5fe9ad3315a0a595,"1,2,3,4,5,6,7,9,10,11,12"
770,434,65fedcdb213b05cebb83ccc3,3
771,197,656b3926d49eaa0c624e063f,9
772,1297,58cef97d5e07b6000139fa16,"2,3,4,6,9,12,13"
773,228,65b69bbec439f7549d7c6f00,"4,5,8,9,12"
774,413,63e51bcabf370d509e9a93b0,"9,10,13"
775,841,60dccadad77a371b1b6d8609,"6,9,11"
776,364,65b66ffb639dfa4053f0a1cf,"1,2,3,4,5,6,7,8,9,10,11,12,13"
777,964,6066d08253019ea549b1dd37,"4,6,7,10,12"
778,885,5be9ff67d153f500019aec87,9
779,715,5f16a56ed3521723e6da7860,"3,4,6,12,13"
780,1488,65b7afb54520e5435a809b9e,"3,4,5,9,12"
781,1261,5f8b4560fc6686262722efdb,"2,3,4,6,9,10,13"
782,207,56a757a95ad8d9000c970c76,"3,4,8"
783,62,5938102fcd539c000157c468,2
784,1860,63d256a2e69c3a1ede98e0fc,"6,8,9,10,11,12,13"
785,435,5f615839b063530fd7e1fffc,"6,8,12"
786,418,5769c881c8a90000010d9896,"2,3,4,6,10"
787,2003,5ba91b64edcf630001e8e474,"6,8,12"
788,793,58efec0c95e1480001305bd2,"3,4,9,10,12"
789,1586,57f8024ceb5dfa0001b07932,3
790,1642,5a496776f7b7bc00014e1150,"2,5,7,8,9,12"
791,1271,5eb691b23ce6e65872dbac68,"2,3,4,6,8,9,12"
792,673,58eb950b87b3ee0001ef8ef3,"2,3,6,9,12,13"
793,1857,5d1f9776676cd1001580ae9c,10
794,941,5ea9890b7baf810a13bcdb56,"4,10"
795,1374,593871d4536c28000168c04c,9
796,1643,5ffe3a517374ef4c6de04445,"3,9,13"
797,562,56b8ad1be1d0a2000c154093,"2,7,8,9,10,12"
798,371,5942b0bbe357e4000120303c,"4,6,9,11,12,13"
799,42,6563b6f294d42b4d11186d27,"3,4,6,9"
800,1467,61bb36cf40db417c1a138920,1
801,966,5e0006657adf4bc35427b051,"10,12"
802,233,62c5d1d54710819b63aceb4e,"4,7,12"
803,1234,5eea9efc609f0d1ad38199bd,"3,4,9"
804,1707,5ed39d114858d002a0691781,10
805,1002,66129936b8f3fb3d453b9303,"3,7,10,12"
806,1977,631e11d95623af5fd1fd4805,"2,7,9"
807,190,5b742314dabac600010daff6,"1,2,3,4,5,6,7,8,9,10,11,12,13"
808,1472,60342884b95a3823eaf5fd9b,"2,10,12"
809,397,650ff8970c12627940c83d7f,"7,10,11,12"
810,1854,5788d88416a091000112be18,"1,3,4,7,9"
811,1457,5f85a45f06a86a03173750e6,"1,3,11"
812,485,6584ce0ee6aacaab711557b3,"2,6,9,11,13"
813,437,614cd4d65c8c90077afbe40f,10
814,1305,59a7c4f0d4019800014cf4c4,13
815,1574,63f77aa9a4d7a65bb7a411f8,"4,5,6,9,10"
816,1944,62d6d77df59450e545fb22f6,"4,6,7,8,12,13"
817,1736,5fbf94f2891c55203896f7dc,"2,3,10"
818,119,64784f5998230a548cb9cc60,"4,9,11,12,13"
819,271,6106b17736d5140741ee5e8a,"3,4,7,8,9,10,11,12"
820,1979,6229df3409ea92035c0c5d2b,12
821,1995,64140e2c9042d48253f82caa,"6,9,12"
822,708,5e7890373d791e0009febd86,"2,3,5,7,8,9,10,12,13"
823,1498,634825209775febdbe9c9825,"2,4,6,9,10,12"
824,358,56eeb66a524cc0000a5fa4a2,"3,4,8,9"
825,374,5cd6ba1d36870e001901b349,"2,3,8,9,12"
826,1314,5d0a775bccb8bb00179a04f1,"3,4,6,12"
827,32,5f04d99fac08ac7b22af01be,"2,10"
828,245,5ace153635eccf0001a1162c,"3,7,8"
829,1436,613a53a559c2c14a692c570e,"2,5,8,9,10,11,12"
830,1704,651c11304182690d4a93ef00,"5,9"
831,345,60ff262e247d3041dc2c35af,"8,9,11,12"
832,684,654a4e70d54c53b51f1dde61,9
833,1779,63d40e90072d08076c329c11,"2,12,13"
834,429,5b75ac687dc4b00001af4e50,"4,8,12,13"
835,1755,55b17aaefdf99b5daa094696,"3,6,11,12"
836,371,5fd8dab2edef2c2dca96d93a,"4,6,7,8"
837,1278,5ea2bdc24085721e0a3d8a56,"3,4,6,12,13"
838,653,5f22932ca6ff8f000918fdfb,"2,12"
839,432,5422ae1afdf99b328c91b203,9
840,421,5b228fcf50fde60001033592,"4,9,12"
841,742,6040017b80a0f41b03aeeddc,"4,7,8,12,13"
842,1537,5ebd5fa512c47d04402403da,"3,7,9"
843,477,5eef9a35dc23a40a1cfc9c35,"9,12"
844,1605,5c4707a0ba048c0001a10501,"1,2,4,8,9,11"
845,367,5707c536374137000ebbbc46,"2,3,8,9,12"
846,1466,660bdc29f5dec2745c7e7ee3,"4,9,11"
847,883,641caac53f757640ccec92a5,"7,9"
848,210,601c6342141cd277e220c083,"3,7,9"
849,796,59b6e6ddb269ef00018018c6,"3,4,7,12"
850,1851,603d3e53d42711c0d0c38b30,2
851,1945,5e07aa9cb638531138f72587,"4,7,13"
852,382,6418b45b47db2344473049d0,"3,6,8,9,10,12"
853,258,63d7dc6c0210225d447bf7f3,"1,5,8,9,11,12,13"
854,1534,5c60501d767686000100150c,"8,9"
855,169,5974d96dfc0cf30001fa0917,"3,4,9,11,12"
856,649,5c1fdc85e622c10001ece52a,"2,3,4,5"
857,327,5c5dadc66467ac0001b7fa53,"2,8,9,10"
858,1411,62b33e5e6103ca47d3c8a953,"7,12"
859,442,5f18911227e6bc08a74928e6,"1,3,4,12"
860,306,597f88ce7b7b850001fa4f3d,9
861,1306,60fd1ef5f8aa1972c4ec89ec,"5,10,11,12,13"
862,1508,607c90a7b48e5335f4aa334e,"1,2,4,7,9,10,13"
863,1755,5c48f116c41b2a000183e340,"5,8,12"
864,719,5e185c397eeb87000d989683,"3,7,9,10,12"
865,148,66146fd92ac6a61062a31bfb,"10,12,13"
866,1266,65fde9d26c99e7e8fc4e7cef,"1,3,5,7,8,9"
867,1734,5d833b0e6642ee0001bfa9cb,"2,3,4,7,9,10,11,12"
868,1894,5e58333d4b439f04b1069026,"4,9,13"
869,921,614c708c2f0a4c5a70229d3f,"2,4,7,9,13"
870,661,5ea3319a6a1a5b2a1175ed6e,"7,8"
871,672,5e480e306f7753000b908cb2,"2,3,12"
872,1789,6447b4178fa8801a09a7066e,"2,3,4,9,10,12"
873,428,65b1188cd0da6b9bf652eec2,"4,8,9,12"
874,598,5d61aca9b242ef0001f125b3,"2,4,6,8"
875,1040,65dca0062ffa0215b797936a,"1,2,3,9"
876,645,5cec0618539ced0001fbb47a,"1,3,4,5,7,8,9,10,11,12,13"
877,984,55f6be3a32af74000b17021c,"1,2,6,13"
878,144,5e9ffa9ee172201b04f1a4c6,"3,9,12"
879,684,644b1022f52845c480dcbf6c,"6,7,9,10"
880,149,5d096a5687e03b000176305c,"4,7,8,9,10,11,12"
881,105,60f19b1807eb96e727acb757,"4,5,8,9,12"
882,1583,5ea03f29271c1b0124707b36,"1,2,3,4,9,10"
883,240,568e997ce3ef9e000ca204d4,"5,7,8,9"
884,1254,56bb1e18724769000bb745f2,"1,3,4,6,8,9,12"
885,1538,66131c72bdee332e19db8abd,"3,6"
886,1580,5c4ad96f34ee9300011cb5e3,"1,4,7,9,10,12"
887,1038,63d2d8388a367c258ca82590,"1,3,4,6,7,8,9,10,11,12,13"
888,2,592621a771d4fe00012ce948,"5,6,7,9,10,11,13"
889,211,5be2ef2206c23800019f4731,"2,3,8,9,11,12,13"
890,1178,559d75befdf99b1e2b2dc522,2
891,1504,65fc61d874fb81c86e248af3,9
892,318,5c33668916da980001530dab,"7,10"
893,1263,615e3dff4cd52a82df742634,12
894,1182,58949eb70406cb00012d3603,2
895,351,6015966a246e51095f2235e7,"2,9,12"
896,1373,60d4497712b0332d4ccb9c48,"3,4,5,6,9,12"
897,200,5ea06914c2b73202ae7a3f29,"5,6,7,9"
898,51,5dd26e66e454cd28a9d3153d,"2,4,5,6,7"
899,440,655d1c0a4331ccc3c46cc8aa,"3,9,12"
900,1671,65b65f9bee8cfcbcf73dc63d,12
901,,5aa696af6219a30001c75d2a,"5,9,11"
902,183,65e360727c88e9a05fb69b89,"8,10,12"
903,851,5f4fbebb8bb76c0c01881651,"3,8,10,12"
904,272,5f5a785cfbf1061461451d9a,8
905,171,5c28b31a0091e40001ca5030,"2,3,4,8,12"
906,1726,65b63ff1e24d1e991c744b14,"2,5,7,8,9,10"
907,156,611152987d872a13bd7b7cac,"11,12,13"
908,454,6447e6a899705301d5a145dd,"2,4,7,8,12"
909,1436,5af9d543672ea800010d8e0f,"1,2,5,7,8,9,10,12"
910,2027,601d10cca1fb4b04cde830ea,"2,4,6,7"
911,2,5f5159109089363907f74a66,"7,8,13"
912,1500,5d50692435e3af0001f05a15,"2,3,4,6,7,8,9,10,11,12"
913,1234,5a9d223b89de8200013f1893,"1,3,4,5,6,7,9,12"
914,1388,5bb20c4ce05c350001ef337e,"4,5,6,9,12"
915,1695,5de7900ceb1b0a6fe754b2c6,"2,8"
916,158,59e71a3b1ac65d0001eb47ac,"8,9,10,11"
917,802,59ee263d0fb3a90001bd9e27,"2,6,8,9,12,13"
918,790,60d9dd8da844c89512174302,9
919,0,5eb12f8510e0ce205e7b25c7,11
920,1104,63d79f5acb27df24ca5787e3,"4,5,7"
921,1274,5ba2a1c8c96df90001ce9159,"5,8,13"
922,638,6156eb44180abbb2fd2cb6d8,"5,8,12"
923,729,5e6a923f59a3bd04d5edc606,"2,4,7,9,10,12"
924,664,5f2fdb4c86389a0388c01c08,"1,3,6,9,13"
925,299,59830a5913b0e00001f8e69e,5
926,1540,63468af37b3dfa433e101723,"3,8,9,12,13"
927,130,62ab29bfb1c80887f36dfcf3,"4,12"
928,1062,63ed50df25d0ea08696b393f,"8,9,12"
929,218,62b6cb277460cccbc8f27ad5,"2,4,7,8,9,11"
930,1318,5c1fcda0da51990001e15c54,"1,2,4,8,9,12,13"
931,1806,643918b7df602a9f3f3f66d7,"2,3,4"
932,299,5f50159de247cd17cf2ff86a,"3,4"
933,154,63ed0d97a93096d3dbfe8a3f,"2,3,7,8,9,12"
934,704,5efcda1f6893230ecb13c289,"6,7,9"
935,1869,5eafe830cf726802582beaa7,2
936,900,64136e2bd31ba4a3a7c16ddc,9
937,131,6544b6b0048c6646e5bf4db8,"7,13"
938,638,652ad609e095e0fa0d27223b,"7,10,12"
939,741,61507e42dcca22e52eac77a3,"4,9"
940,1388,660d6a1f4a7f1337de235daa,"2,3,4,5,6,7,8,9,10,12,13"
941,957,63b1c44ee564eef7558a59b6,2
942,1379,609e32861d0e5105a80d6d08,"2,3,4,6,8,10,13"
943,1273,63d7d8b34f3eff8002481ac2,"1,4,7,10,11,12"
944,215,5810bb25b2432b00013e29ab,"3,4,6,8,9,10,12,13"
945,418,60ccf8132d00b57fbb70fa5c,"4,12,13"
946,1316,5f2e72ed16a1ff1e83d98d1b,"2,3,4,6,7,9,12"
947,1274,59d38d62323bd80001e200bc,"3,4,6,8,9,10,11,12"
948,965,5dee5838ad51834ec9446722,3
949,312,622a2acebc012eadf07416ce,"1,3,4,7,8,10,13"
950,117,5cfe7e8bc2acc60001196300,"1,2,6,8,10,12,13"
951,867,65c9209712b2fc050e53e24b,"2,3,6,7,8,9,12,13"
952,,55d5b77ddb6a810006fa05d5,"4,6,10,12"
953,927,57c426fa9fe51d00012391f1,"5,9,10"
954,1753,65ff01d514284efb5b55cbd4,"3,4,6,7,9,12"
955,1602,63d7a22ff9d8f3c778a83305,"2,4"
956,158,5929c96027ea400001301061,"4,9,12"
957,241,5b39fe0206f9f90001fb91c8,"4,5,7,9,10"
958,223,62aa71a772b5744571eff041,"2,6,9,12"
959,332,5efcf3a44a5f9f10f4b8157c,8
960,309,5b1e614fbd262e0001491796,12
961,561,5a5b6255f6c5170001950ae0,"3,4,9"
962,215,6527f298aa950ede4c693adb,"2,3,8,10,13"
963,260,610c379b622767f70d0a4877,"5,6,7,8,12,13"
964,105,5a0e9f5c9b760100013a7944,"1,6"
965,1485,578bb26f6cc44500010448c8,"2,5,6,7,9,12,13"
966,629,6346e117e4e283094ff51b84,"2,5,6,7,11,13"
967,938,6157671b6ca7514f658ed117,"2,3,4,5,6,8,9,13"
968,1140,6172750b34d19d6f0cc3225f,"1,2,4,7,11,12,13"
969,423,611f8186d06a9e1844f3e012,"2,3,4,5,6,7,8,11,12,13"
970,1792,601aec420826f73f43a1f9ea,"4,9,10,12"
971,442,5ed43096f615650c8fb1b1ea,"2,3,4,6,7,8,9,10,11,12,13"
972,1101,5d1b5bb2e24a990001f3247d,
973,289,604516dcb387435f27f3ed6f,"3,4,9,11"
974,631,5f70fb1e3b94db7239601f14,1
975,1251,5f5516d830c59c0b17a70bb3,"1,3,4,5,9,10,13"
976,615,5717864c94d4fc001297198d,"6,8"
977,1710,5f155b98b1393b000d6bf745,"2,9"
978,346,5f4dbedb586c80a9fced2996,"3,4,8,9,10"
979,409,6452cc2bd7ea86957cae0411,"3,4,10,12,13"
980,888,5b868b33f7b3ca0001d775c2,12
981,1250,608a98cff4761037d7b67d8a,"2,3,6,7,8,9,10,12"
982,337,576ef8ede26bd40001ebf904,"3,9,10,13"
983,598,607db2d72b1c77ac47e82824,10
984,317,6601556e2bc205188b627eed,"3,4,7,8,9,10,12"
985,1104,5f316eef21591a012b2f07a9,"4,9"
986,1845,65230ecce6b5748e6df764fa,"7,8"
987,225,615ec0557ed77fa14b565382,"7,8"
988,302,5f46c8088b2fcb08987eaf32,"1,3,4,9,10,11,12"
989,2004,55d4a65558c35800053dbeb1,"3,4,9"
990,695,6013d4b389b4b22d7e76e61a,"2,3,9,13"
991,939,57acc170c6bab4000172a42e,"1,2,4,9,10,12,13"
992,506,5caa11e5a15c9800161ad16d,"3,10"
993,462,6522ca2204cc95f0b36facef,12
994,336,65c7824912b2fc050e5393a8,"8,9,12"
995,355,5d9ca4eff93dba0013e68c11,"3,4,7,10,11"
996,360,5e222506c5b5a208addb7155,"7,8,9,10,11,12"
997,1285,5fa317fdb76ab249d45f07aa,"3,7,8,9"
998,422,5838532eaac091000137f09e,"3,4,5,6,7,8,9,10,11,12,13"
999,1062,6509a5742b7243add613721c,7
1000,1704,62cebb481d8dff18f66ef320,"5,7,9,12"
1001,687,5fa3f95e37e424055200c834,"1,3,4,7,13"
1002,1379,5eefd6b37da4d24c8af3bcbc,"3,8,9"
1003,850,65e209621fce0d5fd8b3265f,7
1004,675,5ea02e5c3fb6e6000a30693b,"1,2,3,4,6,7,9,10,12,13"
1005,1369,5df03fabc1ef790aa5595f8f,"2,3,4,6,8,9,10,11,12"
1006,229,56ea3053f20ef3000c946e75,"3,5,8,9,12"
1007,47,63cbfe9db653522f0cc71cae,"1,2,3,10,12,13"
1008,366,6367e0db54b21863c92a66bc,"2,3,4,6,7,9,11,12,13"
1009,1953,5deebd169b8f245615d59507,"3,8,12"
1010,269,634c4cfeaca6573d137d35db,"6,7,10,12"
1011,865,5d4927e399f83a00152bad4c,"4,6,8,9,10,13"
1012,1253,58bef6fd31de840001e84ba0,"9,10"
1013,632,5c2cf8a7be4e9200014fc062,"5,8,9,10,13"
1014,224,63d3fc92d12b38b131ef6bc9,"6,8,13"
1015,2004,5f9ac9de923dca223848cf19,"3,6,8,9,10,12"
1016,418,609adf23689079ee978c6b0c,"3,4,7,9,11,12,13"
1017,425,5f4fed2281a77812a7413f76,12
1018,229,5c852c65f8e57d00158a12ca,"3,4,6,7,8,11,12"
1019,306,65fbec18b9660955d6a93adf,"3,12"
1020,278,63f0ac76a8c1914f6f163539,"4,9"
1021,2015,5cd726aab1fa62001a8de584,"2,4"
1022,1822,653582998afc6a35fa4c8086,"4,9"
1023,1241,5fdbf1bce6b2811086d25be3,"4,6,7,9"
1024,906,5ac4b010f69e940001d97645,"9,10"
1025,1666,5dd7f591ad0a617838322129,10
1026,259,5f454bb7d70eb1104c862a6a,"1,9,12"
1027,324,5d2075ccc26f84001566733c,"3,4,6,9,12"
1028,1708,609ead232ea62ae4a66e760c,"1,2,3,4,9,10,12"
1029,383,5f0f6811a0ed4a11dbc57b79,"3,4,5,6,7,8,9,10,11,12"
1030,1040,62c445bdf935bf8bba29ff67,2
1031,7,5a75e9c119042000015569af,"2,6,8,9,12"
1032,1607,606dacfe6d1f7e5f2d0f330f,"2,10,12"
1033,497,5714e0958adadb00098deed4,"1,4,6,7,9,10,13"
1034,125,5c3a4daa6c4e3d0001b89af8,"7,9,11,12"
1035,1600,5f5942abe280e617477ff75f,"7,8,9,10"
1036,1508,62dabd0c32decdde3f734147,"2,4,9,12"
1037,1314,603ab6ce208b756898441c4b,"4,5,8,9"
1038,965,6172de67839e8a220d6648b8,2
1039,1500,5e8a17ca3cbd116b88361755,"4,9"
1040,1752,6107ac8f64f6fba2fa7f00c7,"2,8,9,10,11,12,13"
1041,1601,5cb4b413a17c7300154f8b60,"1,2,3,4,5,6,7,8,9,10,11,12"
1042,90,62eaa17ac5ea95eb7896fcdb,"3,7,9,11,13"
1043,476,5b5e1d5f99aab30001b9a4bd,"4,7,12"
1044,223,5e8df7e8ae7a8007d30505e1,"2,3,8,9,10,12"
1045,1787,607f63ce9ffa404fca0400a9,"1,2,4,7,8,9,10,11,12,13"
1046,1810,605c9274dc5f3a6bffa23b54,"1,4,11"
1047,2015,5588b2bffdf99b7a7714efd1,"2,4,8"
1048,371,60aa6c8804d2aae2b7cce9d5,"1,2,4,6,9,12"
1049,468,5e8b5bd1ac48b2027b9f76e8,"4,6,7,13"
1050,1239,5c73e79d0b33c8001232339d,"2,4,9,10"
1051,546,6500749509b2c2afb6e3a40c,"5,7,9,12,13"
1052,568,5d1e0b068777b50001f52b0e,"9,10"
1053,1266,60e02be4699a3f5cbe314e99,"2,4,6,10,11,12"
1054,1538,5f0ef9c9ff62e3018320db31,"6,9,12,13"
1055,383,579e352f4d107800016dd96e,"1,2,7,8,9,12"
1056,1563,64404977e8c263e354f56708,"2,4,5,7,10,12"
1057,1092,5964ee31b752840001ca4ba4,"4,7,10,13"
1058,462,578cee979bd3d70001e50332,"2,3,4,6,10,11,12,13"
1059,408,5e7cd3b170dd7532f7177264,"1,2,7,9,13"
1060,1894,5671c7b0964ff30011ddd558,7
1061,1606,6319fb160fc7f174e5861d1d,"3,7,9,10,12"
1062,964,60bbf58b439332c544167c24,6
1063,450,5e84edae53c6f80a42d74120,"3,7,8,9,10,12,13"
1064,1118,5d2b11ac3a260c001af2d338,"3,8,11"
1065,742,5847e40d6cca010001fe2d64,"4,7,10,11"
1066,1191,60cf291e8b2a5d26dfc82f0d,"5,9,12"
1067,1860,5b6b82d96e85f50001ed5441,"3,6,7,9,13"
1068,1869,6101eeecbfd86b113fe98d3b,"8,10"
1069,402,56b48befb2de2a000b322754,"6,9,10,12"
1070,828,60187851316976127d909f30,"1,2,3,4,6,7,8,9,10,11,12,13"
1071,637,5fef10fbbf9ae41f48f739ee,"1,4,7,10,11,12"
1072,140,5c1575e62a407b0001ff2a4c,"3,4,12"
1073,315,5b49081c03732f000161ef3d,"6,12,13"
1074,1369,55677786fdf99b7650943938,"2,4,9,10,12"
1075,611,661403131cecbe255b64ca6f,"1,2,3,6,7,8,9"
1076,1712,5fef3d23f0b5edd6fabe8e64,10
1077,457,5b52f4933234ab00014ca442,"9,10"
1078,44,651abfea5d9ca5a432dd1988,"3,8,9"
1079,1726,654696643d59ab1463391adc,"2,3,4,8,9,10,13"
1080,632,5a3c20a442e5230001171832,"2,4,9"
1081,2005,5c7eb988ac63960015004d03,12
1082,1553,644963b432e6a701b58ea4ac,"1,2,3,4,9,10,11,12,13"
1083,1855,63d3fa85fbb34f6143c7458a,"2,3,4,7,8,9,10,13"
1084,395,63654d0e99f5b917e61dffac,"8,10,11,12"
1085,686,5af4579eb625f70001e0cfad,10
1086,341,5d78d57c8f579d001518e74f,"11,12"
1087,1910,65e0686de4c0c8cad9c176b3,"2,3,7,8"
1088,1693,5d40959e4db54a0016fecb7b,"2,4,6,8"
1089,1576,57d02eeec6c5ed00013fac58,"2,6,7,9"
1090,1498,5e8cb92b4fbc6b06bdb8a3d3,"2,4,5,9,10,12,13"
1091,1764,5edec2b3e095321650bddc22,"6,7"
1092,562,5f3fbbb2edd4d20456a952a4,2
1093,643,5e57e67bb836e0000d222062,"2,4,9,13"
1094,895,5e370bc58390cf6992ba7b1f,"4,9,12"
1095,1273,62d6dcf502178276f7fba480,"7,9,12"
1096,1253,5eff07d279c81803541503a8,9
1097,1808,65df0f097a0e518966525c0e,"3,9,13"
1098,145,594a8e2eeaa18e000163f6cd,"7,8,10,12"
1099,271,5d542c3a5af5900019bc80c4,"3,9"
1100,1255,60f69c70227ff30c0cf55e07,"6,7,8,9,12"
1101,311,5d4310bbd8e961001b825ca4,"10,12"
1102,1947,644a9152838d4d270af3b94f,"7,8,9,10,12"
1103,1858,62d999e7f5f2cde114f4169e,"2,3,7,8,9,12"
1104,1813,5b7af69d2f3fc30001374190,"2,6,9,10"
1105,622,642d957d5818c3b551dcb514,"2,3,4,7,9,12"
1106,966,5f2c2b2e4d46190913d07955,"2,3,4,5,7,8,9,11"
1107,1599,6320b0f0782ad75ec20759ea,9
1108,378,5d6d4596d01d750001a7c464,10
1109,1081,6400d8a392df8ab66a45814c,"5,12,13"
1110,275,65e638fffe158501e40a99ce,"3,8,12"
1111,685,6123519eeb9d4e4df41ad7d8,"4,10,11"
1112,1060,63ee7fdc7353888045333f01,"4,9,13"
1113,683,586325ee2bd3c900018593ea,"9,13"
1114,1400,5a8044b1eea3d300016e3da1,"3,4,6,8,9,11,12"
1115,1349,65e1e86ba954467561632132,"7,9,13"
1116,1839,5f2447bc5eb3020009277023,"3,9,12"
1117,1456,63658b4da2cc06a1cf53887c,4
1118,1846,62f108ab1d119c891d45ae6a,"2,4,12"
1119,1855,65aa5badd8f4e045c5147b43,"3,4"
1120,1307,62fccb9647eb07d62e9b6baa,"3,12,13"
1121,1367,5d7f598628843a00181eb444,"7,12,13"
1122,1563,6447b9633f4b280aad385306,"1,2,4,5,6,7,9"
1123,1286,572915440802f2000e3f1afe,"2,3,8,9,11,12"
1124,465,614ee866eb22f6b60f499a91,"3,9,12"
1125,1810,62a7970f8387f3fcc95b106b,"2,3,9"
1126,669,5ecf9b46617a9b3dd56b3fe3,"3,6,7,8,9,12,13"
